Protein_Class,Protein_ID,H1_count,H1_mean,H1_median,H1_max,H1_sum,H1_std,Curv_mean,Curv_median,Curv_max,Curv_min,Curv_std,Curv_sum,Curv_n_positive,Curv_n_negative,Curv_n_zero,HG_n_nodes,HG_n_hyperedges,HG_avg_edge_size,HG_max_edge_size,HG_connectivity,HG_density,Curv_n_outliers_removed,Pers_n_outliers_removed
Splus31_Unknotted_Homologs,1TO9_B,169.0,0.331297861504842,0.28421649554764095,1.0433153479960833,55.9893385943183,0.20714543123035312,-19.810055865921786,-20.0,-3.0,-41.0,7.5884143902249335,-3546.0,0.0,179.0,0.0,218.0,194.0,6.221649484536083,122.0,0.8899082568807339,0.008201919418255613,15,25
Splus31_Unknotted_Homologs,1V74_A,61.0,0.5323717988863662,0.30653536292766415,1.7436250845274834,32.47467973206834,0.4892662523954695,-15.266666666666667,-15.5,0.0,-31.0,6.410581530216705,-916.0,0.0,59.0,1.0,105.0,65.0,6.861538461538461,58.0,0.6190476190476191,0.011904761904761904,5,4
Splus31_Unknotted_Homologs,2H4N_A,139.0,0.6843297534396687,0.5296241537288777,2.2215193610914623,95.12183572811395,0.5513977650676322,-24.76691729323308,-23.0,0.0,-66.0,13.48231212073727,-3294.0,0.0,132.0,1.0,256.0,153.0,9.516339869281046,134.0,0.59765625,0.0046875,20,14
Splus31_Unknotted_Homologs,2QQD_B,71.0,0.6848677844751662,0.4722600387557403,2.5815248489405036,48.6256126977368,0.5971204090198204,-19.62686567164179,-17.0,0.0,-47.0,10.870795905030208,-1315.0,0.0,66.0,1.0,114.0,73.0,7.123287671232877,71.0,0.6403508771929824,0.011333643844123583,6,2
Splus31_Unknotted_Homologs,3FSG_D,192.0,0.5609285584122389,0.3756191449122599,2.1228661534610245,107.69828321514987,0.4735038727033856,-21.65730337078652,-21.0,-1.0,-48.0,8.658338679172065,-3855.0,0.0,178.0,0.0,264.0,206.0,7.480582524271845,142.0,0.7803030303030303,0.005933863348312017,28,14
Splus31_Unknotted_Homologs,23ON_A,146.0,0.7061848514054788,0.5525293684343526,2.524852886085177,103.1029883051999,0.5712505694095313,-24.364963503649633,-22.0,1.0,-65.0,13.105342930264584,-3338.0,2.0,135.0,0.0,265.0,158.0,9.063291139240507,116.0,0.5962264150943396,0.004516866781017724,21,12
Splus31_Unknotted_Homologs,3FEW_X,318.0,0.3877447711169284,0.308158496013617,1.289689615932141,123.30283721518323,0.29297667132835276,-20.826625386996906,-20.0,-1.0,-46.0,8.555101138212926,-6727.0,0.0,323.0,0.0,436.0,352.0,6.735795454545454,170.0,0.8073394495412844,0.003711905515132342,29,34
Splus31_Unknotted_Homologs,3OIZ_A,59.0,0.610758478663247,0.42141379513005184,1.9827217517613418,36.03475024113157,0.47188047084781876,-17.074074074074073,-17.0,-1.0,-35.0,6.663476603017187,-922.0,0.0,54.0,0.0,96.0,63.0,7.126984126984127,61.0,0.65625,0.01381578947368421,9,4
Splus31_Unknotted_Homologs,3NIO_A,170.0,0.5767484992678522,0.4415370067614166,2.187506733288754,98.04724487553487,0.47118574635490373,-23.715976331360945,-21.0,-4.0,-66.0,12.037998728853958,-4008.0,0.0,169.0,0.0,315.0,192.0,9.328125,183.0,0.6095238095238096,0.0038823172581134366,23,22
Splus31_Unknotted_Homologs,2MLY_B,588.0,0.6519615334067245,0.4977982644849046,2.4757437074388973,383.35338164315397,0.5755888066337366,-16.93402777777778,-15.0,4.0,-56.0,12.319635767492189,-9754.0,15.0,551.0,10.0,1400.0,637.0,8.051805337519623,76.0,0.455,0.0006504646175839885,61,49
Splus31_Unknotted_Homologs,3S9N_A,436.0,0.5645833276452611,0.3916533929651642,2.221194112671271,246.15833085333384,0.5014912582612583,-23.153301886792452,-21.0,4.0,-59.0,10.940343741081232,-9817.0,1.0,423.0,0.0,637.0,476.0,7.6722689075630255,156.0,0.7472527472527473,0.00234985140645518,52,40
Splus31_Unknotted_Homologs,3V3F_A,139.0,0.7313880695371985,0.5256904141804464,2.743557431001226,101.66294166567059,0.6119017420802307,-25.715384615384615,-24.0,0.0,-73.0,14.477162182281132,-3343.0,0.0,129.0,1.0,261.0,151.0,9.6158940397351,114.0,0.578544061302682,0.004450338933097554,21,12
Splus31_Unknotted_Homologs,4JHW_F,276.0,0.667477914556841,0.534723078187723,2.308810300840972,184.22390441768812,0.5283396865879323,-19.314393939393938,-17.0,0.0,-51.0,10.335087577701078,-5099.0,0.0,263.0,1.0,448.0,292.0,7.373287671232877,98.0,0.6517857142857143,0.0029162671780121443,28,16
Splus31_Unknotted_Homologs,4F9J_A,405.0,0.45824035344081737,0.3468646063709766,1.6342695635693953,185.58734314353103,0.3712464969606322,-22.650990099009903,-22.0,-1.0,-48.0,8.558446352592215,-9151.0,0.0,404.0,0.0,597.0,456.0,7.9605263157894735,274.0,0.7638190954773869,0.002563151327105325,52,51
Splus31_Unknotted_Homologs,4TZQ_A,144.0,0.5901397576105322,0.40813934078912784,2.0634575227453187,84.98012509591663,0.5071475480880712,-22.37410071942446,-22.0,-2.0,-51.0,9.96343919508581,-3110.0,0.0,139.0,0.0,230.0,157.0,7.452229299363057,71.0,0.6826086956521739,0.005961647996962217,18,13
Splus31_Unknotted_Homologs,4TZS_A,146.0,0.5941164365183136,0.43638826957216637,2.240834028750223,86.74099973167378,0.5004785347500345,-22.94326241134752,-21.0,-2.0,-55.0,11.160195891443642,-3235.0,0.0,141.0,0.0,225.0,159.0,7.465408805031447,102.0,0.7066666666666667,0.006309523809523809,18,13
Splus31_Unknotted_Homologs,4TZM_A,149.0,0.5775883158576434,0.37956420139026825,1.8740881188984986,86.06065906278886,0.48635145368309113,-25.99310344827586,-25.0,6.0,-71.0,13.56745423823275,-3769.0,3.0,142.0,0.0,233.0,163.0,7.950920245398773,123.0,0.6995708154506438,0.006030782891815895,18,14
Splus31_Unknotted_Homologs,4JU5_A,125.0,0.5011820678756321,0.3592662261018509,1.538050578440326,62.64775848445402,0.39559426060100206,-16.153225806451612,-16.0,-1.0,-37.0,6.838039186547075,-2003.0,0.0,124.0,0.0,195.0,138.0,6.36231884057971,65.0,0.7076923076923077,0.007295796986518636,14,13
Splus31_Unknotted_Homologs,4TZL_A,146.0,0.5868551776724703,0.40116657603425887,2.0366125377339728,85.68085594018066,0.48761647010834647,-23.197183098591548,-21.0,-2.0,-55.0,10.512393381161006,-3294.0,0.0,142.0,0.0,224.0,159.0,7.383647798742138,106.0,0.7098214285714286,0.006366111467008328,17,13
Splus31_Unknotted_Homologs,4TZN_A,154.0,0.5801730469703151,0.3866451676808724,2.115242036413709,89.34664923342852,0.48812070371906086,-21.93243243243243,-20.0,-1.0,-54.0,10.839531107193384,-3246.0,0.0,148.0,0.0,225.0,166.0,6.903614457831325,60.0,0.7377777777777778,0.006587301587301587,18,12
Splus31_Unknotted_Homologs,4WUQ_A,146.0,0.6746783764163966,0.5002934283691558,2.4923904896040523,98.5030429567939,0.5595027997553499,-23.085714285714285,-22.5,0.0,-54.0,11.499991126882113,-3232.0,0.0,137.0,3.0,259.0,160.0,8.675,113.0,0.6177606177606177,0.0047888419981443235,20,14
Splus31_Unknotted_Homologs,4V5K_AY,36.0,0.8435440375138618,0.8104678784751114,2.318317974467665,30.367585350499024,0.6277441872370004,-16.416666666666668,-14.5,-1.0,-42.0,10.515530841992186,-591.0,0.0,36.0,0.0,95.0,39.0,8.717948717948717,57.0,0.4105263157894737,0.008734602463605823,3,3
Splus31_Unknotted_Homologs,5E9S_A,339.0,0.37952539305673155,0.31370436393050394,1.2734091052772225,128.659108246232,0.2743780900125914,-24.08529411764706,-23.0,2.0,-52.0,9.56287651632269,-8189.0,2.0,338.0,0.0,424.0,376.0,7.122340425531915,230.0,0.8867924528301887,0.0041928721174004195,36,37
Splus31_Unknotted_Homologs,4WW8_A,143.0,0.6935002275817972,0.5303629804952319,2.3661445035850566,99.170532544197,0.5493471855552997,-22.44927536231884,-22.0,-1.0,-56.0,11.102338481813428,-3098.0,0.0,138.0,0.0,265.0,157.0,8.968152866242038,122.0,0.5924528301886792,0.004488279016580904,19,14
Splus31_Unknotted_Homologs,4YHA_A,118.0,0.7003134035768495,0.6078710385208308,2.5894893083900623,82.63698162206823,0.5765051788690073,-19.94017094017094,-17.0,1.0,-57.0,11.829479761332319,-2333.0,1.0,116.0,0.0,226.0,129.0,8.007751937984496,46.0,0.5707964601769911,0.005073746312684366,12,11
Splus31_Unknotted_Homologs,5EA7_F,299.0,0.5896175051753448,0.415814169756044,2.150436374994654,176.2956340474281,0.4780562195646243,-20.20344827586207,-18.0,-2.0,-49.0,9.385424604456919,-5859.0,0.0,290.0,0.0,427.0,316.0,6.699367088607595,67.0,0.7400468384074942,0.0034743983023826017,26,17
Splus31_Unknotted_Homologs,4X5S_A,127.0,0.71239371310018,0.5886993919621482,2.431215120765283,90.47400156372285,0.5491946606062553,-20.18032786885246,-19.0,3.0,-46.0,9.495483303718169,-2462.0,1.0,121.0,0.0,223.0,139.0,7.755395683453237,55.0,0.6233183856502242,0.0056154809518038215,17,12
Splus31_Unknotted_Homologs,5D9L_A,179.0,0.5626067974568632,0.4056413086569206,1.8835940399598394,100.7066167447785,0.4364034122114305,-19.697142857142858,-20.0,4.0,-44.0,8.654296561800493,-3447.0,1.0,174.0,0.0,292.0,195.0,7.410256410256411,98.0,0.6678082191780822,0.004589747210845926,20,16
Splus31_Unknotted_Homologs,5FHC_K,115.0,0.702115255520115,0.5205939736451315,2.6344959201173292,80.74325438481323,0.5414990150083978,-20.243243243243242,-18.0,-2.0,-56.0,11.75900361671642,-2247.0,0.0,111.0,0.0,222.0,125.0,8.56,66.0,0.5630630630630631,0.005095593330887448,14,10
Splus31_Unknotted_Homologs,5DWY_A,335.0,0.3518044294479023,0.2983331321291942,1.1600217005231785,117.85448386504727,0.2500520809031227,-23.53757225433526,-22.0,3.0,-50.0,9.365107352537294,-8144.0,3.0,342.0,1.0,426.0,380.0,7.097368421052631,192.0,0.892018779342723,0.0041977354322010494,34,45
Splus31_Unknotted_Homologs,4YGK_A,140.0,0.7382581399058636,0.5273707977866731,2.589914055184572,103.35613958682092,0.614456202163317,-24.473684210526315,-23.0,-2.0,-66.0,14.505160578879297,-3255.0,0.0,133.0,0.0,261.0,151.0,9.026490066225165,87.0,0.578544061302682,0.004450338933097554,18,11
Splus31_Unknotted_Homologs,5I71_A,369.0,0.4148476970839252,0.33549549213759366,1.4679469080212657,153.07880022396841,0.3201526848609855,-24.839142091152816,-24.0,-6.0,-56.0,9.39458924268599,-9265.0,0.0,373.0,0.0,537.0,419.0,8.336515513126491,344.0,0.7802607076350093,0.0029114205508769006,46,50
Splus31_Unknotted_Homologs,5ENN_A,363.0,0.4247533341382934,0.35050628968037945,1.5170761955396346,154.1854602922005,0.3340440582256639,-19.99736147757256,-20.0,-1.0,-45.0,8.468005494138126,-7579.0,0.0,379.0,0.0,522.0,414.0,6.599033816425121,83.0,0.7931034482758621,0.003044542987623271,35,51
Splus31_Unknotted_Homologs,5I6X_A,380.0,0.4002031389053515,0.33947019765694453,1.3931171081157059,152.07719278403357,0.2915328293659978,-26.085213032581454,-23.0,2.0,-65.0,12.04618334682375,-10408.0,1.0,398.0,0.0,540.0,437.0,8.107551487414188,266.0,0.8092592592592592,0.003002817288531574,38,57
Splus31_Unknotted_Homologs,5JMV_A,226.0,0.4616353841121982,0.35213177935916784,1.6048086277170546,104.32959680935679,0.37447692762564533,-23.209606986899562,-22.0,-2.0,-53.0,10.087810722503253,-5315.0,0.0,229.0,0.0,317.0,252.0,7.253968253968254,159.0,0.7949526813880127,0.005031346084734257,23,26
Splus31_Unknotted_Homologs,5I74_A,386.0,0.41910686514251905,0.3427494792642398,1.4915417863778027,161.77524994501235,0.3249453721355095,-24.397932816537466,-23.0,-5.0,-52.0,9.002256155086418,-9442.0,0.0,387.0,0.0,537.0,436.0,8.061926605504587,229.0,0.8119180633147114,0.003029545012368326,49,50
Splus31_Unknotted_Homologs,5I75_A,383.0,0.4003844597226748,0.3337918201069465,1.418594180304071,153.34724807378444,0.30681905331134635,-24.522959183673468,-23.5,-5.0,-54.0,9.276890500899587,-9613.0,0.0,392.0,0.0,535.0,437.0,7.82837528604119,201.0,0.8168224299065421,0.0030592600371031537,45,54
Splus31_Unknotted_Homologs,5JN9_A,141.0,0.6620421800875763,0.5503758046253422,2.0681422744124145,93.34794739234826,0.5268903352621992,-25.47517730496454,-23.0,-1.0,-65.0,13.061546377167184,-3592.0,0.0,141.0,0.0,253.0,156.0,8.782051282051283,73.0,0.616600790513834,0.004893657067570111,15,15
Splus31_Unknotted_Homologs,5JQ7_A,123.0,0.7244062408809055,0.6142099645039893,2.4893118434264716,89.10196762835139,0.5379314853970631,-20.0,-17.0,0.0,-54.0,11.09423125832136,-2440.0,0.0,121.0,1.0,242.0,135.0,8.103703703703705,111.0,0.5578512396694215,0.004629470868625905,13,12
Splus31_Unknotted_Homologs,5IOF_A,274.0,0.3608323818434995,0.312835771246581,1.2120345394754493,98.86807262511886,0.24275131131156732,-26.329896907216494,-25.0,-2.0,-62.0,12.026364208348511,-7662.0,0.0,291.0,0.0,367.0,320.0,7.375,163.0,0.8719346049046321,0.0047646699721564595,29,46
Splus31_Unknotted_Homologs,5I73_A,379.0,0.39676076253434084,0.32583749487576164,1.3365910301260966,150.37232900051518,0.2973532476312052,-24.383419689119172,-23.5,-3.0,-56.0,9.087549685706389,-9412.0,0.0,386.0,0.0,534.0,435.0,7.903448275862069,229.0,0.8146067415730337,0.0030566857094672935,49,56
Splus31_Unknotted_Homologs,5GSM_A,518.0,0.5839393054233248,0.40657130754914306,2.333787600433997,302.48056020928226,0.4930135821137521,-28.476744186046513,-25.0,-1.0,-76.0,14.076942561518665,-14694.0,0.0,516.0,0.0,790.0,573.0,9.172774869109947,272.0,0.7253164556962025,0.0018385714973287771,57,55
Splus31_Unknotted_Homologs,5JQB_A,129.0,0.7051606880592363,0.5712758525719117,2.367048083596095,90.96572875964148,0.5305490618413577,-20.031496062992126,-17.0,2.0,-54.0,11.810803147548517,-2544.0,1.0,124.0,2.0,246.0,141.0,8.141843971631205,111.0,0.573170731707317,0.00467894474863116,14,12
Splus31_Unknotted_Homologs,5KGM_A,351.0,0.48042176494521704,0.3605894276677981,1.6406873858694278,168.6280394957712,0.37046877464980404,-22.734285714285715,-21.0,-3.0,-54.0,9.184814885984144,-7957.0,0.0,350.0,0.0,519.0,395.0,7.789873417721519,253.0,0.7610789980732178,0.002938528950089644,45,44
Splus31_Unknotted_Homologs,5JQ3_A,129.0,0.7124127479041461,0.6034341709029443,2.4330107198221436,91.90124447963484,0.5329897087251311,-20.392307692307693,-17.0,2.0,-62.0,12.438461538461539,-2651.0,1.0,129.0,0.0,251.0,142.0,8.007042253521126,68.0,0.5657370517928287,0.004525896414342629,12,13
Splus31_Unknotted_Homologs,5K6F_F,313.0,0.5540302314763923,0.4179905076186561,1.7812631425157193,173.41146245211078,0.4330375214105596,-26.01311475409836,-24.0,2.0,-61.0,11.63515694709585,-7934.0,2.0,303.0,0.0,450.0,333.0,8.432432432432432,405.0,0.74,0.0032962138084632517,28,20
Splus31_Unknotted_Homologs,5L0B_A,475.0,0.6130305945094667,0.4432998618762909,2.384410674068336,291.1895323919967,0.538767073090596,-25.989200863930886,-24.0,-2.0,-65.0,12.333639928075588,-12033.0,0.0,463.0,0.0,773.0,525.0,8.687619047619048,187.0,0.6791720569210866,0.0017595131008318308,62,50
Splus31_Unknotted_Homologs,5K6H_F,305.0,0.576590741211208,0.42047457618993445,2.12015490332758,175.86017606941846,0.47943207749762345,-26.935153583617748,-26.0,0.0,-57.0,10.492930810315292,-7892.0,0.0,292.0,1.0,444.0,323.0,8.795665634674922,399.0,0.7274774774774775,0.003284322697415248,30,18
Splus31_Unknotted_Homologs,5K6I_F,311.0,0.5954272249953112,0.4236108646963359,2.255094645243081,185.1778669735418,0.514202597988499,-29.106529209621993,-29.0,-3.0,-58.0,10.988544111906664,-8470.0,0.0,291.0,0.0,446.0,326.0,9.515337423312884,401.0,0.7309417040358744,0.0032851312540938178,35,15
Splus31_Unknotted_Homologs,5LCW_Z,122.0,0.588106821014559,0.4354555151756698,2.1669555737083463,71.7490321637762,0.5086415096693034,-22.286956521739132,-21.0,-6.0,-54.0,8.986719880774126,-2563.0,0.0,115.0,0.0,192.0,130.0,7.792307692307692,91.0,0.6770833333333334,0.007089877835951134,15,8
Splus31_Unknotted_Homologs,5LRN_A,204.0,0.6548139759400088,0.4913417694726365,2.2979969811411873,133.5820510917618,0.5160152228151208,-30.723958333333332,-28.0,-4.0,-75.0,14.1525118853485,-5899.0,0.0,192.0,0.0,327.0,220.0,9.963636363636363,222.0,0.672782874617737,0.004127502298268325,28,16
Splus31_Unknotted_Homologs,5L0E_A,472.0,0.6145710043853779,0.4470886435669126,2.367588858893604,290.07751406989837,0.5326727425273443,-25.894736842105264,-25.0,-1.0,-63.0,11.768131528309413,-11808.0,0.0,456.0,0.0,776.0,523.0,8.921606118546846,187.0,0.6739690721649485,0.0017392750249418025,67,51
Splus31_Unknotted_Homologs,5M7M_A,439.0,0.6579543131873788,0.4328496713754113,2.633079263510967,288.84194348925934,0.5804252865812898,-23.173396674584325,-21.0,-1.0,-62.0,12.213300452377172,-9756.0,0.0,421.0,0.0,754.0,481.0,8.343035343035343,116.0,0.6379310344827587,0.0016943719375372074,60,42
Splus31_Unknotted_Homologs,5M95_A,308.0,0.33562680262015115,0.2893395714050997,1.1267170568666955,103.37305520700656,0.2336172164107824,-26.80923076923077,-26.0,1.0,-61.0,11.716152204764459,-8713.0,1.0,324.0,0.0,394.0,348.0,7.689655172413793,247.0,0.883248730964467,0.0044949044832797306,23,40
Splus31_Unknotted_Homologs,5M94_A,329.0,0.3198138727121003,0.29625152978401914,0.951531878520357,105.218764122281,0.19157859514892384,-26.80979827089337,-27.0,-3.0,-56.0,11.072390395300086,-9303.0,0.0,347.0,0.0,400.0,376.0,7.425531914893617,273.0,0.94,0.004711779448621554,29,47
Splus31_Unknotted_Homologs,5NJF_A,329.0,0.6257273906642064,0.44411571642684944,2.3639479325472537,205.8643115285239,0.5123377051823579,-22.82450331125828,-21.0,-1.0,-56.0,10.158625779771235,-6893.0,0.0,302.0,0.0,502.0,352.0,8.119318181818182,123.0,0.701195219123506,0.002799182511471082,50,23
Splus31_Unknotted_Homologs,5NJC_B,302.0,0.6334210488601925,0.4165962922535491,2.2537298505309806,191.2931567557781,0.5288799757900512,-25.231316725978647,-24.0,-3.0,-61.0,11.329733566110196,-7090.0,0.0,281.0,0.0,461.0,321.0,8.722741433021806,185.0,0.6963123644251626,0.0030274450627180986,40,19
Splus31_Unknotted_Homologs,5NJC_A,329.0,0.6211599275740357,0.4404608946935431,2.4033511672387844,204.36161617185775,0.5120007295478014,-23.706840390879478,-22.0,-4.0,-57.0,10.44508138771658,-7278.0,0.0,307.0,0.0,501.0,354.0,8.166666666666666,119.0,0.7065868263473054,0.0028263473053892216,47,25
Splus31_Unknotted_Homologs,5TOJ_A,317.0,0.5974232716055955,0.4316197475297461,2.143191070411584,189.3831770989738,0.476636217972639,-20.754045307443366,-19.0,4.0,-55.0,11.048774982743854,-6413.0,4.0,304.0,1.0,471.0,334.0,7.134730538922156,159.0,0.7091295116772823,0.0030175723901160953,25,17
Splus31_Unknotted_Homologs,5S9M_A,495.0,0.6438038573383276,0.4364254590963359,2.530659561972584,318.68290938247213,0.5661778496997795,-27.484342379958246,-26.0,-2.0,-67.0,12.531016430960642,-13165.0,0.0,479.0,0.0,813.0,542.0,9.326568265682656,269.0,0.6666666666666666,0.0016420361247947454,63,47
Splus31_Unknotted_Homologs,5NJF_B,304.0,0.636892830957919,0.4134764088606371,2.325494600820269,193.61542061120738,0.5272273582253802,-25.254355400696863,-24.0,-4.0,-61.0,11.105203610586136,-7248.0,0.0,287.0,0.0,463.0,323.0,8.687306501547988,185.0,0.6976241900647948,0.0030200181388086358,36,19
Splus31_Unknotted_Homologs,5VEM_A,233.0,0.6016409405830409,0.4636944829452103,2.07334916433567,140.18233915584852,0.49237655857352036,-25.81858407079646,-24.0,-1.0,-68.0,12.41708107487115,-5835.0,0.0,226.0,0.0,374.0,258.0,9.112403100775193,202.0,0.6898395721925134,0.0036988717007641466,32,25
Splus31_Unknotted_Homologs,5OLP_A,326.0,0.786669575719554,0.7875428406346345,2.1206325300055786,256.4542816845746,0.4565691468573995,-29.90909090909091,-27.0,-3.0,-78.0,14.902437539815397,-9212.0,0.0,308.0,0.0,432.0,344.0,8.386627906976743,153.0,0.7962962962962963,0.0036951104236487065,36,18
Splus31_Unknotted_Homologs,5U68_A,286.0,0.6333265107600623,0.4510446873456866,2.240651151481101,181.13138207737782,0.5342333789612773,-24.518115942028984,-22.0,1.0,-64.0,11.963850959605729,-6767.0,2.0,273.0,1.0,440.0,302.0,8.211920529801324,268.0,0.6863636363636364,0.0031269413957341063,26,16
Splus31_Unknotted_Homologs,5S9N_A,499.0,0.6316679907308985,0.4406212694927758,2.464405718161368,315.2023273747184,0.5624046389158966,-26.682474226804125,-25.0,2.0,-73.0,13.599355732990754,-12941.0,3.0,482.0,0.0,805.0,545.0,8.686238532110092,187.0,0.6770186335403726,0.001684125954080529,60,46
Splus31_Unknotted_Homologs,5VEN_A,237.0,0.6254708054445619,0.43722416457211644,2.2622030985410415,148.23658089036118,0.512556918672344,-25.04932735426009,-23.0,-1.0,-64.0,10.739570474977555,-5586.0,0.0,223.0,0.0,378.0,260.0,9.115384615384615,203.0,0.6878306878306878,0.0036489691662105455,37,23
Splus31_Unknotted_Homologs,5XWI_A,336.0,0.5739570989830847,0.4184339189795465,2.169403282789956,192.84958525831644,0.48559372697944947,-27.70212765957447,-26.0,1.0,-71.0,12.68759637819723,-9114.0,1.0,328.0,0.0,505.0,371.0,8.89487870619946,297.0,0.7346534653465346,0.0029152915291529155,42,35
Splus31_Unknotted_Homologs,5XV6_A,127.0,0.6347317241774343,0.40691553558168003,2.2731873275198,80.61092897053416,0.5424603830859546,-23.949152542372882,-23.0,-2.0,-55.0,9.633845227015367,-2826.0,0.0,118.0,0.0,185.0,133.0,7.496240601503759,104.0,0.7189189189189189,0.00781433607520564,15,6
Splus31_Unknotted_Homologs,6A7W_A,208.0,0.6173216777313755,0.4791130328141522,2.345035908635209,128.4029089681261,0.5021542909333241,-30.030150753768844,-29.0,-4.0,-69.0,13.030659457867877,-5976.0,0.0,199.0,0.0,321.0,224.0,9.620535714285714,220.0,0.6978193146417445,0.004361370716510903,25,16
Splus31_Unknotted_Homologs,5TPN_A,324.0,0.5897403604385226,0.42108783039293707,2.146800074563516,191.07587678208134,0.504718010234382,-23.562700964630224,-23.0,4.0,-60.0,12.513982832744759,-7328.0,2.0,307.0,2.0,483.0,341.0,7.873900293255132,294.0,0.7060041407867494,0.0029294777626006204,30,17
Splus31_Unknotted_Homologs,6B0J_A,317.0,0.6164546755952706,0.46246702372813964,2.2208837389489213,195.41613216370075,0.49568748448722094,-27.06514657980456,-24.0,-4.0,-66.0,12.748468269543471,-8309.0,0.0,307.0,0.0,453.0,341.0,8.436950146627566,226.0,0.7527593818984547,0.0033307937252144014,34,24
Splus31_Unknotted_Homologs,6ACK_A,591.0,0.6812563863101172,0.5136819915920485,2.556573478037812,402.62252430927924,0.5669864088380238,-22.88659793814433,-21.0,0.0,-56.0,10.459093567520746,-13320.0,0.0,581.0,1.0,1054.0,646.0,8.475232198142415,199.0,0.6129032258064516,0.0011641086909904114,64,55
Splus31_Unknotted_Homologs,5XLR_A,575.0,0.6177032343477975,0.42123524346724306,2.3376599801606686,355.1793597499836,0.5248541669480213,-24.56590509666081,-23.0,-1.0,-58.0,11.517525315053968,-13978.0,0.0,569.0,0.0,1013.0,636.0,9.020440251572326,334.0,0.6278381046396841,0.0012407867680626168,67,61
Splus31_Unknotted_Homologs,6APD_A,301.0,0.6046646905201689,0.4370989441010078,2.167514371971615,182.00407184657084,0.5146115799800426,-22.825174825174827,-22.0,-2.0,-58.0,11.033207780173683,-6528.0,0.0,286.0,0.0,444.0,317.0,7.804416403785489,306.0,0.713963963963964,0.0032233136070607855,31,16
Splus31_Unknotted_Homologs,6B0K_A,324.0,0.6103284322014498,0.4443013506751772,2.1763318756558947,197.74641203326976,0.49967569785254445,-27.79047619047619,-25.0,-4.0,-69.0,12.774251312646054,-8754.0,0.0,315.0,0.0,452.0,348.0,8.364942528735632,254.0,0.7699115044247787,0.003414241704766203,33,24
Splus31_Unknotted_Homologs,6BIA_A,316.0,0.6073544903510194,0.44647409910420466,2.1578754825607716,191.92401895092212,0.49759851486385015,-25.91830065359477,-24.0,-3.0,-64.0,12.108301791565179,-7931.0,0.0,306.0,0.0,451.0,340.0,8.15,202.0,0.753880266075388,0.003350578960335058,34,24
Splus31_Unknotted_Homologs,5ZIE_A,619.0,0.5333547056951554,0.3788693561128911,1.9785038576075396,330.1465628253012,0.42629717251690574,-24.306532663316585,-23.0,-5.0,-52.0,8.586041467293228,-14511.0,0.0,597.0,0.0,853.0,676.0,7.961538461538462,298.0,0.7924970691676436,0.0018603217586094921,79,57
Splus31_Unknotted_Homologs,6EAY_B,102.0,0.7416770041551973,0.5531292291161285,2.478243414994269,75.65105442383013,0.5618848175438178,-22.19191919191919,-20.0,-2.0,-75.0,14.59256540172327,-2197.0,0.0,99.0,0.0,207.0,112.0,9.535714285714286,111.0,0.5410628019323671,0.005253036911964729,13,10
Splus31_Unknotted_Homologs,6G60_A,343.0,0.6146664632245372,0.3881390661710995,2.314492434802064,210.83059688601628,0.5451684415702602,-25.34954407294833,-23.0,1.0,-69.0,13.141364012932524,-8340.0,1.0,328.0,0.0,506.0,369.0,8.233062330623307,224.0,0.7292490118577075,0.0028881148984463666,40,26
Splus31_Unknotted_Homologs,6ED6_A,233.0,0.4991585792146043,0.37719670198000443,1.982576999257354,116.3039489570028,0.4310058443420061,-19.81304347826087,-19.0,1.0,-48.0,9.250842704167015,-4557.0,1.0,229.0,0.0,378.0,258.0,7.341085271317829,139.0,0.6825396825396826,0.0036209001726243105,28,25
Splus31_Unknotted_Homologs,6F2C_A,91.0,0.5034208209445752,0.3666390599492546,1.9259129240431427,45.81129470595634,0.4054992188411268,-16.523255813953487,-17.0,-4.0,-32.0,5.874118922919909,-1421.0,0.0,86.0,0.0,124.0,98.0,6.061224489795919,47.0,0.7903225806451613,0.012850773669027014,12,7
Splus31_Unknotted_Homologs,6G95_A,128.0,0.7071396430873146,0.5704200189467405,2.362219813005332,90.51387431517627,0.5228599921344199,-18.818897637795274,-16.0,0.0,-56.0,10.5728945692369,-2390.0,0.0,126.0,1.0,246.0,140.0,7.621428571428571,65.0,0.5691056910569106,0.004645760743321719,13,12
Splus31_Unknotted_Homologs,6G5Z_A,348.0,0.599720259195864,0.38757514853284647,2.386621208221958,208.7026502001607,0.5420434892193968,-26.35843373493976,-25.0,1.0,-70.0,13.501934977966062,-8751.0,1.0,330.0,1.0,505.0,375.0,8.44,224.0,0.7425742574257426,0.0029467232437529467,43,27
Splus31_Unknotted_Homologs,6F6I_A,130.0,0.6762157258284623,0.599414842218521,2.315063833341182,87.9080443577001,0.49843522447649474,-19.46511627906977,-16.0,-1.0,-58.0,11.698437258403567,-2511.0,0.0,129.0,0.0,244.0,142.0,7.816901408450704,68.0,0.5819672131147541,0.0047898536058827495,13,12
Splus31_Unknotted_Homologs,6GSR_Ab,436.0,0.5671536990188848,0.38287432806541233,2.24197806451176,247.27901277223378,0.4835584520513365,-23.51044083526682,-21.0,2.0,-60.0,10.871075633096913,-10133.0,1.0,430.0,0.0,625.0,476.0,7.411764705882353,135.0,0.7616,0.002441025641025641,45,40
